1,2.946144633852474
2,3.162676007170044
3,1.9113642188559201
4,66.74220965596393
5,76.17563512863674
6,75.63904284307928
7,60.29291480523865
8,0.4761904761904762
9,0.5611958580845615
10,0.17746571249998333
11,0.2861548631320626
12,0.9687742552169605
13,0.5777864991492475
14,0.6734350297014738
15,139.37809535342598
16,0.39682539682539686
17,94.90553710156833
18,94.82403376619567
19,92.60411870815076
20,92.9780111468046
21,94.36841677786053
22,93.10284952443271
23,91.92449825092768
24,0.25097441747368093
25,0.17746571249998333
26,0.25097441747368093
27,0.2861548631320626
28,86.75390980651568
29,82.66493091830961
30,84.77695158045245
31,83.98265546976404
32,83.69528349142503
33,89.07039292289923
34,91.43521939014066
35,88.18113930027373
36,91.63364347101034
37,97.74685142740289
38,0.25097441747368093
39,0.5611958580845615
40,0.39682539682539686
41,0.22447834323382462
42,0.22447834323382462
43,0.22447834323382462
44,0.2861548631320626
45,0.25097441747368093
46,0.3272306052077508
47,0.2861548631320626
48,0.22447834323382462
49,0.3272306052077508
50,0.2861548631320626
51,23.31172739015332
52,84.8142041850566
53,85.25745398092562
54,85.74385880194231
55,85.35049194458499
56,85.04637627441824
57,84.94303220441701
58,84.91043552457224
59,85.37771958338875
60,85.42647151660469
61,84.55048390486145
62,84.51877919303602
63,84.60607815381476
64,84.88906845441706
65,84.97835896014695
66,84.88654559812625
67,84.7631680543158
68,85.94871674318912
69,88.72522489619182
70,0.22447834323382462
71,0.2861548631320626
72,0.5019488349473619
73,0.39682539682539686
74,83.66378170909121
75,82.11141181722114
76,80.88232262601443
77,84.31489196939371
78,85.95923260442738
79,83.32713506805293
80,82.85547039606247
81,82.56570102737943
82,84.25989052283197
83,81.94585686165057
84,82.0045227322937
85,86.48991366066319
86,84.08879037162303
87,82.05328296080545
88,82.85995555646802
89,83.02683620589364
90,83.40306983830398
91,81.23860076633619
92,80.36199279896758
93,80.29055638238219
94,80.49059074067488
95,80.70652051735749
96,80.80674730913745
97,81.42501307241085
98,81.36004573545968
99,80.88578804701663
100,80.86464277417673
101,81.28816912632058
102,81.72017621619675
103,81.64117176514367
104,81.25379615916188
105,82.25105978329356
106,82.81889587365566
107,83.25037442876521
108,83.19232211603241
109,83.93088855670398
110,84.52466651327974
111,85.29191201088271
112,87.70024418111997
113,87.65947566275644
114,83.82432829801414
115,83.83360795123541
116,84.09826553839197
117,84.2277025122753
118,84.21846628256868
119,84.33464935233145
120,84.07938905220043
121,83.83360795123541
122,83.76415468731975
123,83.70431407345401
124,83.85238953084614
125,84.0290310245553
126,84.27498960256221
127,84.52097767072216
128,84.62911690171191
129,83.96097727044159
130,83.89260552503293
131,83.42051373231327
132,83.1918678313441
133,83.72489263512023
134,83.22139117804673
135,83.32985631446128
136,83.4444459541473
137,83.43232970926525
138,83.77032061700694
139,83.69189677194541
140,83.71642857409958
141,84.05477583930504
142,84.00144121668522
143,83.69855718999325
144,82.92617844081981
145,82.71851810562936
146,83.38822832891175
147,78.69258736131722
148,79.2889317236495
149,79.51232372777554
150,82.72148780834092
